@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
2049,'2019/09/26 10:02:50:780',14,-7831444,-7370889,-7239044,-7238528,-7435647,-7632765,-8027007,-8290432,-8816773,-9605000,-6845059,-6647163,-6646904,-6711925,-6974324,-7105908,-7434869,-7632504,-7435377,-7368289,-6449784,-6449011,-6579826,-8092291,-7368567,-7039857,-7237233,-7434613,-6448481,-7171429,-6251634,-6711157,-12895175,-16381685,-13751256,-11317687,-9606811,-9672090,-10131861,-10065552,-6251118,-9144978,-13552077,-16445671,-15198180,-13357781,-13226449,-12764357,-12631997,-12300974,-6316652,-6973811,-14013397,-16513271,-14080217,-11580857,-10000798,-10724776,-11382186,-10723226,-6317163,-6447978,-6776428,-7039599,-7368306,-7368305,-7368560,-7434868,-6909030,-7171942,-6646127,-6514283,-6645098,-6776684,-6974318,-7501692,-7766406,-7767949,-7042419,-7106407,-7238004,-6843503,-6777452,-6842988,-6908782,-8031634,-8890287,-7052715,-6984607,-10726828,-8027005,-7698296,-7500917,-7303795,-7303795,-7501430,-8555405,-7966613,-8230813,-10989745,4
2050,'2019/09/26 10:02:50:816',14,-7831444,-7370889,-7239044,-7238528,-7435647,-7698045,-7961726,-8290432,-8816773,-9670536,-6910595,-6647163,-6646648,-6711925,-6974581,-7105907,-7434870,-7632504,-7369842,-7368289,-6449529,-6449012,-6579828,-8289670,-7302774,-7039856,-7237234,-7434613,-6448481,-7171429,-6251633,-6645619,-12829126,-16447477,-13619669,-11251637,-9672091,-9606298,-10131606,-10065553,-6185583,-9210771,-13552332,-16380135,-15132388,-13357781,-13226448,-12698820,-12631997,-12300973,-6316651,-7039602,-14210776,-16579065,-14080219,-11581115,-10000798,-10724776,-11447723,-10723225,-6382700,-6447978,-6776428,-7170928,-7434099,-7433841,-7368561,-7500404,-6974823,-7171942,-6646127,-6514283,-6645098,-6776683,-6974317,-7436155,-7766149,-7767692,-7042161,-7040870,-7238004,-6843503,-6777453,-6777452,-6908782,-8097169,-8955568,-6986924,-6984605,-10661033,-8027260,-7698295,-7435382,-7303795,-7369331,-7501431,-8489869,-7901077,-8165277,-10989745,4
2051,'2019/09/26 10:02:50:850',14,-7765652,-7370889,-7173508,-7238528,-7500926,-7632509,-8027006,-8290432,-8816518,-9670537,-6910595,-6647164,-6646648,-6777460,-6974580,-7105908,-7434869,-7632504,-7435377,-7368289,-6449784,-6383476,-6579826,-8223877,-7302517,-7039856,-7171697,-7369077,-6514017,-7105637,-6251633,-6645619,-12632004,-16447478,-13553876,-11186100,-9606298,-9540761,-10066069,-9999761,-6185582,-9079186,-13486540,-16445415,-15197924,-13357779,-13226449,-12698820,-12566461,-12301230,-6251116,-6973812,-14210776,-16579321,-14146010,-11646652,-10001055,-10790313,-11447979,-10723482,-6317164,-6513514,-6776429,-7171184,-7499892,-7433841,-7368561,-7500405,-6974823,-7171942,-6646127,-6514283,-6645099,-6776684,-6974061,-7435898,-7700100,-7767434,-7041905,-6975076,-7172468,-6843502,-6711917,-6777451,-6908782,-7966097,-8890032,-6986921,-7115933,-10594984,-8027260,-7632760,-7435636,-7303795,-7303795,-7501430,-8490126,-7836053,-8034205,-11055538,4
2052,'2019/09/26 10:02:50:880',14,-7765652,-7370889,-7173508,-7238528,-7500926,-7632509,-8027006,-8290432,-8816518,-9670537,-6910595,-6647164,-6646648,-6777460,-6974580,-7105908,-7434869,-7632504,-7435377,-7368289,-6449784,-6383476,-6579826,-8223877,-7302517,-7039856,-7171697,-7369077,-6514017,-7105637,-6251633,-6645619,-12632004,-16447478,-13553876,-11186100,-9606298,-9540761,-10066069,-9999761,-6185582,-9079186,-13486540,-16445415,-15197924,-13357779,-13226449,-12698820,-12566461,-12301230,-6251116,-6973812,-14210776,-16579321,-14146010,-11646652,-10001055,-10790313,-11447979,-10723482,-6317164,-6513514,-6776429,-7171184,-7499892,-7433841,-7368561,-7500405,-6974823,-7171942,-6646127,-6514283,-6645099,-6776684,-6974061,-7435898,-7700100,-7767434,-7041905,-6975076,-7172468,-6843502,-6711917,-6777451,-6908782,-7966097,-8890032,-6986921,-7115933,-10594984,-8027260,-7632760,-7435636,-7303795,-7303795,-7501430,-8490126,-7836053,-8034205,-11055538,4
2053,'2019/09/26 10:02:50:914',14,-7831189,-7370890,-7239044,-7238783,-7500926,-7632509,-7961471,-8290433,-8816773,-9605001,-6910594,-6647164,-6712184,-6777461,-6974580,-7105908,-7434869,-7632504,-7435378,-7368289,-6449528,-6383476,-6579826,-8092291,-7236981,-7039856,-7171697,-7434613,-6448481,-7171171,-6251633,-6579827,-12566211,-16381686,-13488083,-11120307,-9606297,-9540504,-10000275,-9933968,-6185583,-9079185,-13486540,-16445669,-15132388,-13423316,-13226448,-12698820,-12566461,-12300973,-6316652,-6974066,-14276569,-16644858,-14146011,-11712443,-10001312,-10790568,-11513516,-10789018,-6317164,-6447978,-6776429,-7236721,-7565428,-7368305,-7368305,-7500405,-7040360,-7171942,-6646127,-6514283,-6645098,-6842220,-7039598,-7435641,-7568255,-7701384,-6975855,-6909026,-7238004,-6843503,-6711917,-6777196,-6908783,-7966099,-8890288,-6921130,-7181727,-10463398,-8027005,-7632760,-7435382,-7303795,-7303796,-7501175,-8490384,-7901848,-8034463,-11056052,4
2054,'2019/09/26 10:02:50:947',14,-7831189,-7370890,-7239044,-7238783,-7500926,-7632509,-7961471,-8290433,-8816773,-9605001,-6910594,-6647164,-6712184,-6777461,-6974580,-7105908,-7434869,-7632504,-7435378,-7368289,-6449528,-6383476,-6579826,-8092291,-7236981,-7039856,-7171697,-7434613,-6448481,-7171171,-6251633,-6579827,-12566211,-16381686,-13488083,-11120307,-9606297,-9540504,-10000275,-9933968,-6185583,-9079185,-13486540,-16445669,-15132388,-13423316,-13226448,-12698820,-12566461,-12300973,-6316652,-6974066,-14276569,-16644858,-14146011,-11712443,-10001312,-10790568,-11513516,-10789018,-6317164,-6447978,-6776429,-7236721,-7565428,-7368305,-7368305,-7500405,-7040360,-7171942,-6646127,-6514283,-6645098,-6842220,-7039598,-7435641,-7568255,-7701384,-6975855,-6909026,-7238004,-6843503,-6711917,-6777196,-6908783,-7966099,-8890288,-6921130,-7181727,-10463398,-8027005,-7632760,-7435382,-7303795,-7303796,-7501175,-8490384,-7901848,-8034463,-11056052,4
2055,'2019/09/26 10:02:50:980',14,-7831189,-7370890,-7239043,-7238528,-7435392,-7632509,-7961471,-8290432,-8816518,-9605000,-6910594,-6647162,-6712183,-6777461,-6909046,-7105908,-7434870,-7698040,-7435378,-7368290,-6383993,-6383477,-6514290,-8026497,-7171188,-7039856,-7237233,-7434614,-6448481,-7040099,-6251633,-6579826,-12566211,-16381685,-13356753,-11054259,-9540505,-9540504,-9934483,-9868430,-6185582,-9210514,-13486540,-16445413,-15132388,-13357780,-13226447,-12698820,-12566461,-12235438,-6251117,-7039860,-14408156,-16644858,-14146011,-11712444,-10066847,-10790570,-11447980,-10789019,-6382699,-6447978,-6776428,-7302514,-7565685,-7368305,-7368305,-7500404,-7040360,-7237735,-6646126,-6514283,-6645098,-6776683,-6974062,-7369591,-7435899,-7766662,-6909805,-6711905,-7238004,-6843503,-6777453,-6777452,-6908782,-8032148,-8890544,-6920872,-7378591,-10266018,-8027005,-7632760,-7435382,-7303796,-7369332,-7501687,-8688276,-7902876,-7837855,-11122358,4
2056,'2019/09/26 10:02:51:013',14,-7831189,-7370890,-7239043,-7238528,-7435392,-7632509,-7961471,-8290432,-8816518,-9605000,-6910594,-6647162,-6712183,-6777461,-6909046,-7105908,-7434870,-7698040,-7435378,-7368290,-6383993,-6383477,-6514290,-8026497,-7171188,-7039856,-7237233,-7434614,-6448481,-7040099,-6251633,-6579826,-12566211,-16381685,-13356753,-11054259,-9540505,-9540504,-9934483,-9868430,-6185582,-9210514,-13486540,-16445413,-15132388,-13357780,-13226447,-12698820,-12566461,-12235438,-6251117,-7039860,-14408156,-16644858,-14146011,-11712444,-10066847,-10790570,-11447980,-10789019,-6382699,-6447978,-6776428,-7302514,-7565685,-7368305,-7368305,-7500404,-7040360,-7237735,-6646126,-6514283,-6645098,-6776683,-6974062,-7369591,-7435899,-7766662,-6909805,-6711905,-7238004,-6843503,-6777453,-6777452,-6908782,-8032148,-8890544,-6920872,-7378591,-10266018,-8027005,-7632760,-7435382,-7303796,-7369332,-7501687,-8688276,-7902876,-7837855,-11122358,4
2057,'2019/09/26 10:02:51:046',14,-7831188,-7370889,-7239045,-7238528,-7435391,-7632764,-8027006,-8290432,-8816518,-9670536,-6976129,-6647419,-6712184,-6711925,-6974580,-7105907,-7434869,-7632504,-7435378,-7368289,-6384248,-6383475,-6579827,-7960705,-7170932,-7039857,-7236978,-7369077,-6448481,-7040100,-6251634,-6579826,-12565954,-16381685,-13290961,-11054258,-9474968,-9540503,-9934483,-9868175,-6251118,-9144978,-13486541,-16379877,-15132387,-13357780,-13226448,-12698820,-12631997,-12235438,-6251116,-7039860,-14473948,-16645114,-14146010,-11712445,-10132384,-10856361,-11513516,-10854555,-6382700,-6447978,-6776428,-7368306,-7631221,-7368305,-7368305,-7500404,-7040360,-7237736,-6580591,-6514283,-6645099,-6776684,-6974062,-7303540,-7304056,-7766148,-6844011,-6646111,-7238004,-6843503,-6711916,-6777452,-6908783,-8031892,-8955824,-7117481,-7378847,-10199711,-8027004,-7632759,-7500917,-7303795,-7369331,-7567482,-8820378,-7969184,-7837856,-11188410,4
2058,'2019/09/26 10:02:51:080',14,-7831443,-7370889,-7239043,-7238527,-7435647,-7632509,-8027007,-8290433,-8816772,-9670537,-6910597,-6581883,-6646649,-6711925,-6974324,-7105908,-7434870,-7632504,-7435378,-7368290,-6449529,-6449012,-6579827,-8026498,-7170932,-7039857,-7236978,-7369077,-6448481,-7105636,-6251634,-6579826,-12565954,-16381685,-13290961,-11054258,-9474713,-9540504,-10000019,-9868430,-6185582,-9144978,-13486796,-16379877,-15132388,-13357779,-13226448,-12698820,-12566461,-12235438,-6251116,-7039604,-14473948,-16710394,-14145755,-11777980,-10066848,-10790570,-11513516,-10789019,-6317163,-6447978,-6776428,-7302770,-7631221,-7433841,-7368304,-7500404,-7040360,-7237479,-6580590,-6514283,-6645098,-6776683,-6974061,-7237747,-7303797,-7765634,-6843755,-6580319,-7238004,-6843503,-6777452,-6777452,-6908782,-8031891,-8955567,-7117737,-7444383,-10068382,-8027006,-7632760,-7500918,-7369331,-7303796,-7633531,-8952218,-8034977,-7772577,-11188411,4
2059,'2019/09/26 10:02:51:113',14,-7831443,-7370889,-7239043,-7238527,-7435647,-7632509,-8027007,-8290433,-8816772,-9670537,-6910597,-6581883,-6646649,-6711925,-6974324,-7105908,-7434870,-7632504,-7435378,-7368290,-6449529,-6449012,-6579827,-8026498,-7170932,-7039857,-7236978,-7369077,-6448481,-7105636,-6251634,-6579826,-12565954,-16381685,-13290961,-11054258,-9474713,-9540504,-10000019,-9868430,-6185582,-9144978,-13486796,-16379877,-15132388,-13357779,-13226448,-12698820,-12566461,-12235438,-6251116,-7039604,-14473948,-16710394,-14145755,-11777980,-10066848,-10790570,-11513516,-10789019,-6317163,-6447978,-6776428,-7302770,-7631221,-7433841,-7368304,-7500404,-7040360,-7237479,-6580590,-6514283,-6645098,-6776683,-6974061,-7237747,-7303797,-7765634,-6843755,-6580319,-7238004,-6843503,-6777452,-6777452,-6908782,-8031891,-8955567,-7117737,-7444383,-10068382,-8027006,-7632760,-7500918,-7369331,-7303796,-7633531,-8952218,-8034977,-7772577,-11188411,4
2060,'2019/09/26 10:02:51:147',14,-7831443,-7370890,-7239043,-7238528,-7500927,-7698045,-7961470,-8290433,-8816517,-9605000,-6910596,-6647162,-6646648,-6777460,-6909044,-7105907,-7434869,-7632504,-7435378,-7368289,-6384249,-6383476,-6579826,-8092290,-7170932,-7039601,-7237233,-7369077,-6448481,-7105635,-6251633,-6645363,-12631747,-16381942,-13356497,-11054515,-9540505,-9540504,-10000275,-9868430,-6251117,-9210771,-13486541,-16379878,-15132388,-13357779,-13226449,-12698820,-12566460,-12235438,-6316652,-7039859,-14408412,-16644857,-14145754,-11712444,-10132384,-10790569,-11513516,-10789019,-6382700,-6447977,-6776428,-7302514,-7565685,-7368304,-7368304,-7500405,-7040615,-7172199,-6580591,-6514284,-6579562,-6776683,-6974061,-7237491,-7238261,-7765635,-6844011,-6580575,-7238003,-6843502,-6777452,-6842732,-6908782,-8031892,-8955567,-7117737,-7509921,-10134174,-8027005,-7632759,-7435381,-7303795,-7303794,-7633531,-8951963,-7969185,-7772577,-11188409,4
2061,'2019/09/26 10:02:51:179',14,-7831188,-7370890,-7239044,-7238528,-7435391,-7632509,-7961470,-8290432,-8882054,-9604999,-6910595,-6647164,-6646904,-6711924,-6974581,-7105907,-7434869,-7632504,-7369842,-7302754,-6383993,-6383476,-6579570,-7960961,-7171188,-7039856,-7171441,-7369077,-6514017,-7105635,-6251634,-6579826,-12500417,-16381685,-13291218,-11054515,-9540505,-9540504,-10000275,-9868430,-6251118,-9079186,-13486539,-16445414,-15132388,-13357779,-13226448,-12698820,-12631997,-12300974,-6316651,-6974068,-14408155,-16644857,-14146011,-11777980,-10066848,-10790569,-11513772,-10854555,-6317164,-6447978,-6776428,-7302514,-7565685,-7433841,-7368560,-7500405,-7040616,-7237735,-6646127,-6448746,-6645098,-6776683,-7039598,-7303539,-7304055,-7766148,-6909804,-6646111,-7238005,-6843502,-6711916,-6777452,-6908783,-8031891,-9021615,-7052201,-7378847,-10265505,-8027260,-7698297,-7500918,-7303795,-7303795,-7567482,-8820120,-8034463,-7837856,-11122616,4
2062,'2019/09/26 10:02:51:213',14,-7831188,-7370890,-7239044,-7238528,-7435391,-7632509,-7961470,-8290432,-8882054,-9604999,-6910595,-6647164,-6646904,-6711924,-6974581,-7105907,-7434869,-7632504,-7369842,-7302754,-6383993,-6383476,-6579570,-7960961,-7171188,-7039856,-7171441,-7369077,-6514017,-7105635,-6251634,-6579826,-12500417,-16381685,-13291218,-11054515,-9540505,-9540504,-10000275,-9868430,-6251118,-9079186,-13486539,-16445414,-15132388,-13357779,-13226448,-12698820,-12631997,-12300974,-6316651,-6974068,-14408155,-16644857,-14146011,-11777980,-10066848,-10790569,-11513772,-10854555,-6317164,-6447978,-6776428,-7302514,-7565685,-7433841,-7368560,-7500405,-7040616,-7237735,-6646127,-6448746,-6645098,-6776683,-7039598,-7303539,-7304055,-7766148,-6909804,-6646111,-7238005,-6843502,-6711916,-6777452,-6908783,-8031891,-9021615,-7052201,-7378847,-10265505,-8027260,-7698297,-7500918,-7303795,-7303795,-7567482,-8820120,-8034463,-7837856,-11122616,4
2063,'2019/09/26 10:02:51:246',14,-7831188,-7370890,-7239045,-7238528,-7500926,-7632508,-7961470,-8290433,-8816774,-9670537,-6910594,-6581628,-6646903,-6777461,-6974324,-7105907,-7434870,-7632504,-7369841,-7368289,-6384248,-6383476,-6579826,-7960704,-7171188,-7039855,-7171697,-7369077,-6448481,-7105380,-6186098,-6579826,-12500161,-16316149,-13290962,-11054259,-9540248,-9540504,-9934483,-9868174,-6251118,-9079186,-13486539,-16379878,-15132387,-13423315,-13226448,-12698820,-12566460,-12300974,-6251116,-7039603,-14473948,-16644858,-14146011,-11777981,-10066848,-10790570,-11513773,-10789275,-6382699,-6447978,-6776428,-7302771,-7631222,-7433842,-7368305,-7500404,-7040616,-7237736,-6646127,-6514283,-6645098,-6776683,-6974062,-7369335,-7435898,-7766662,-6910062,-6711905,-7238005,-6778223,-6711916,-6777452,-6909038,-8097427,-9021617,-6986666,-7313055,-10397092,-8027005,-7698295,-7500917,-7303795,-7303794,-7501431,-8622740,-7902876,-7968926,-11122102,4
2064,'2019/09/26 10:02:51:280',14,-7831188,-7370890,-7239045,-7238528,-7500926,-7632508,-7961470,-8290433,-8816774,-9670537,-6910594,-6581628,-6646903,-6777461,-6974324,-7105907,-7434870,-7632504,-7369841,-7368289,-6384248,-6383476,-6579826,-7960704,-7171188,-7039855,-7171697,-7369077,-6448481,-7105380,-6186098,-6579826,-12500161,-16316149,-13290962,-11054259,-9540248,-9540504,-9934483,-9868174,-6251118,-9079186,-13486539,-16379878,-15132387,-13423315,-13226448,-12698820,-12566460,-12300974,-6251116,-7039603,-14473948,-16644858,-14146011,-11777981,-10066848,-10790570,-11513773,-10789275,-6382699,-6447978,-6776428,-7302771,-7631222,-7433842,-7368305,-7500404,-7040616,-7237736,-6646127,-6514283,-6645098,-6776683,-6974062,-7369335,-7435898,-7766662,-6910062,-6711905,-7238005,-6778223,-6711916,-6777452,-6909038,-8097427,-9021617,-6986666,-7313055,-10397092,-8027005,-7698295,-7500917,-7303795,-7303794,-7501431,-8622740,-7902876,-7968926,-11122102,4
2065,'2019/09/26 10:02:51:314',14,-7831442,-7370890,-7239044,-7238528,-7435391,-7698045,-7961726,-8290432,-8816773,-9605000,-6910594,-6647418,-6646648,-6777460,-6974324,-7105907,-7434869,-7632504,-7435378,-7368289,-6449529,-6383477,-6579571,-7894912,-7170932,-7039856,-7171697,-7434613,-6448481,-7040099,-6251634,-6579827,-12565954,-16316149,-13290961,-10988722,-9474712,-9540504,-9934482,-9868173,-6251118,-9210515,-13486284,-16379878,-15132387,-13357780,-13226448,-12698820,-12631996,-12235439,-6316652,-7039860,-14539741,-16710394,-14146011,-11778237,-10066848,-10790569,-11579308,-10854812,-6382700,-6447978,-6776428,-7368307,-7631477,-7433841,-7303024,-7500405,-7040616,-7303272,-6580590,-6514283,-6579818,-6776684,-6974061,-7369849,-7567742,-7766921,-6975856,-6843490,-7238004,-6843503,-6711917,-6777452,-6909038,-8097428,-9021362,-7052200,-7181725,-10528933,-8027005,-7632759,-7435382,-7303795,-7303795,-7501175,-8490641,-7902105,-8034463,-11056051,4
2066,'2019/09/26 10:02:51:347',14,-7831442,-7370890,-7239044,-7238528,-7435391,-7698045,-7961726,-8290432,-8816773,-9605000,-6910594,-6647418,-6646648,-6777460,-6974324,-7105907,-7434869,-7632504,-7435378,-7368289,-6449529,-6383477,-6579571,-7894912,-7170932,-7039856,-7171697,-7434613,-6448481,-7040099,-6251634,-6579827,-12565954,-16316149,-13290961,-10988722,-9474712,-9540504,-9934482,-9868173,-6251118,-9210515,-13486284,-16379878,-15132387,-13357780,-13226448,-12698820,-12631996,-12235439,-6316652,-7039860,-14539741,-16710394,-14146011,-11778237,-10066848,-10790569,-11579308,-10854812,-6382700,-6447978,-6776428,-7368307,-7631477,-7433841,-7303024,-7500405,-7040616,-7303272,-6580590,-6514283,-6579818,-6776684,-6974061,-7369849,-7567742,-7766921,-6975856,-6843490,-7238004,-6843503,-6711917,-6777452,-6909038,-8097428,-9021362,-7052200,-7181725,-10528933,-8027005,-7632759,-7435382,-7303795,-7303795,-7501175,-8490641,-7902105,-8034463,-11056051,4
2067,'2019/09/26 10:02:51:380',14,-7831189,-7370888,-7239045,-7238527,-7435646,-7632509,-8027006,-8290432,-8816518,-9670537,-6910595,-6581628,-6646648,-6711925,-6974325,-7105908,-7434869,-7632504,-7369841,-7368289,-6449529,-6449012,-6579827,-7829119,-7171188,-7039856,-7171697,-7434613,-6448480,-7039843,-6251633,-6580082,-12631747,-16315892,-13356754,-10988722,-9474712,-9540504,-9934482,-9868174,-6185582,-9145234,-13420747,-16445413,-15132388,-13357781,-13226448,-12698820,-12631997,-12300973,-6316652,-7039859,-14473949,-16644857,-14145756,-11712445,-10066848,-10725033,-11579309,-10854811,-6382700,-6447978,-6776429,-7302514,-7565685,-7433841,-7368561,-7500405,-7040617,-7237736,-6580591,-6514282,-6579562,-6776683,-6974062,-7501435,-7699843,-7701898,-7041906,-6975077,-7238003,-6843502,-6711917,-6777452,-6908783,-7966099,-8890032,-6986923,-6984861,-10595497,-8027006,-7632759,-7500917,-7303795,-7303795,-7435894,-8424334,-7835797,-8099740,-10924208,4
2068,'2019/09/26 10:02:51:413',14,-7831187,-7436423,-7239044,-7238783,-7435647,-7632509,-7961470,-8290432,-8816773,-9604999,-6910595,-6647164,-6646648,-6777461,-6974580,-7171443,-7434870,-7632505,-7435378,-7368289,-6449528,-6449012,-6579826,-7763326,-7236981,-7039856,-7171698,-7434613,-6448482,-7040099,-6251633,-6645362,-12631747,-16250099,-13553877,-11120308,-9540505,-9606040,-10000275,-9933710,-6251118,-9079186,-13355211,-16445670,-15132387,-13357781,-13291985,-12698821,-12566461,-12235693,-6316652,-6974067,-14276569,-16644857,-14146010,-11712443,-10066592,-10724777,-11513772,-10854811,-6382699,-6447978,-6776428,-7236720,-7499893,-7433841,-7368305,-7500404,-7040360,-7237736,-6646127,-6514283,-6645098,-6776683,-6974062,-7501691,-7766408,-7702670,-7042677,-7172455,-7238004,-6777966,-6777452,-6777196,-6908782,-8031377,-8824238,-6921130,-6853277,-10792621,-8027004,-7632759,-7500917,-7303794,-7303794,-7501430,-8358026,-7769489,-8230810,-10792365,4
2069,'2019/09/26 10:02:51:449',14,-7831187,-7436423,-7239044,-7238783,-7435647,-7632509,-7961470,-8290432,-8816773,-9604999,-6910595,-6647164,-6646648,-6777461,-6974580,-7171443,-7434870,-7632505,-7435378,-7368289,-6449528,-6449012,-6579826,-7763326,-7236981,-7039856,-7171698,-7434613,-6448482,-7040099,-6251633,-6645362,-12631747,-16250099,-13553877,-11120308,-9540505,-9606040,-10000275,-9933710,-6251118,-9079186,-13355211,-16445670,-15132387,-13357781,-13291985,-12698821,-12566461,-12235693,-6316652,-6974067,-14276569,-16644857,-14146010,-11712443,-10066592,-10724777,-11513772,-10854811,-6382699,-6447978,-6776428,-7236720,-7499893,-7433841,-7368305,-7500404,-7040360,-7237736,-6646127,-6514283,-6645098,-6776683,-6974062,-7501691,-7766408,-7702670,-7042677,-7172455,-7238004,-6777966,-6777452,-6777196,-6908782,-8031377,-8824238,-6921130,-6853277,-10792621,-8027004,-7632759,-7500917,-7303794,-7303794,-7501430,-8358026,-7769489,-8230810,-10792365,4
2070,'2019/09/26 10:02:51:482',14,-7831189,-7436425,-7239043,-7173247,-7500926,-7698045,-7961725,-8290432,-8816518,-9605000,-6910595,-6647163,-6646904,-6777461,-6908789,-7105907,-7434870,-7632505,-7369842,-7368290,-6384250,-6383477,-6579827,-7697534,-7302774,-7039601,-7171697,-7434613,-6448480,-7040099,-6251633,-6645363,-12697539,-16250099,-13619669,-11185844,-9540505,-9606040,-10000275,-9933966,-6251118,-9079185,-13420491,-16511207,-15197923,-13423572,-13291985,-12698821,-12631996,-12300974,-6316651,-6974066,-14210776,-16644600,-14146011,-11712188,-10066592,-10724777,-11513772,-10920347,-6317164,-6447978,-6776429,-7170929,-7499892,-7368305,-7368561,-7500404,-7040615,-7237735,-6646126,-6514283,-6645098,-6776683,-6974062,-7436156,-7832714,-7768978,-7174264,-7304298,-7238004,-6843503,-6711916,-6777196,-6908783,-7966355,-9021359,-6855337,-6787484,-10924464,-8027005,-7698296,-7435381,-7303796,-7369332,-7501174,-8094853,-7768974,-8361368,-10726058,4
2071,'2019/09/26 10:02:51:514',14,-7831189,-7436425,-7239043,-7173247,-7500926,-7698045,-7961725,-8290432,-8816518,-9605000,-6910595,-6647163,-6646904,-6777461,-6908789,-7105907,-7434870,-7632505,-7369842,-7368290,-6384250,-6383477,-6579827,-7697534,-7302774,-7039601,-7171697,-7434613,-6448480,-7040099,-6251633,-6645363,-12697539,-16250099,-13619669,-11185844,-9540505,-9606040,-10000275,-9933966,-6251118,-9079185,-13420491,-16511207,-15197923,-13423572,-13291985,-12698821,-12631996,-12300974,-6316651,-6974066,-14210776,-16644600,-14146011,-11712188,-10066592,-10724777,-11513772,-10920347,-6317164,-6447978,-6776429,-7170929,-7499892,-7368305,-7368561,-7500404,-7040615,-7237735,-6646126,-6514283,-6645098,-6776683,-6974062,-7436156,-7832714,-7768978,-7174264,-7304298,-7238004,-6843503,-6711916,-6777196,-6908783,-7966355,-9021359,-6855337,-6787484,-10924464,-8027005,-7698296,-7435381,-7303796,-7369332,-7501174,-8094853,-7768974,-8361368,-10726058,4
